case:concept:name,_iso_year,_iso_week,time:timestamp,concept:name
113489.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113489.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113489.0,2025,11,2025-03-04 00:00:00+00:00,W11-2025
113489.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113489.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113489.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113489.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113489.0,2025,18,2025-04-22 00:00:00+00:00,W18-2025
113489.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113489.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113489.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113495.0,2025,8,2025-02-11 00:00:00+00:00,W08-2025
113495.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113495.0,2025,10,2025-02-25 00:00:00+00:00,W10-2025
113495.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113495.0,2025,12,2025-03-11 00:00:00+00:00,W12-2025
113495.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113495.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113495.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113495.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113495.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113495.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113495.0,2025,19,2025-04-29 00:00:00+00:00,W19-2025
113495.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113495.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113495.0,2025,23,2025-06-03 00:00:00+00:00,W23-2025
113495.0,2025,24,2025-06-10 00:00:00+00:00,W24-2025
113496.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113496.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113496.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113496.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113496.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113496.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113496.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113496.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113496.0,2025,18,2025-04-22 00:00:00+00:00,W18-2025
113496.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113496.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113496.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113496.0,2025,22,2025-05-20 00:00:00+00:00,W22-2025
113496.0,2025,23,2025-06-03 00:00:00+00:00,W23-2025
113496.0,2025,24,2025-06-03 00:00:00+00:00,W24-2025
113500.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113500.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113500.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113500.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113500.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113500.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113500.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113500.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
113500.0,2025,17,2025-04-15 00:00:00+00:00,W17-2025
113500.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113500.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113500.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
113500.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113503.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113503.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113503.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113503.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113503.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113503.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113503.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113503.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113503.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113503.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113503.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113504.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113504.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113504.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113504.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113504.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113504.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113504.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113504.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113504.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113504.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113504.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113504.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113504.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
113504.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113504.0,2025,22,2025-05-27 00:00:00+00:00,W22-2025
113504.0,2025,23,2025-06-03 00:00:00+00:00,W23-2025
113522.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113522.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113522.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113522.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113522.0,2025,12,2025-03-11 00:00:00+00:00,W12-2025
113522.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113522.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113522.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113522.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113522.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113522.0,2025,18,2025-04-22 00:00:00+00:00,W18-2025
113522.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113522.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
113522.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113522.0,2025,22,2025-05-27 00:00:00+00:00,W22-2025
113527.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113527.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113527.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113527.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113527.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113527.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113527.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113527.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113527.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113527.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113527.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113527.0,2025,22,2025-05-27 00:00:00+00:00,W22-2025
113528.0,2025,8,2025-02-11 00:00:00+00:00,W08-2025
113528.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113528.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113528.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113528.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113528.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113528.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113528.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113528.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
113528.0,2025,19,2025-04-29 00:00:00+00:00,W19-2025
113528.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113528.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113532.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113532.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113532.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113532.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113532.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113532.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113532.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113532.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
113532.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113532.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113532.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113532.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113536.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113536.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113536.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113536.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113536.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113536.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113536.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113536.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113536.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113536.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113536.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113536.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113542.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113542.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113542.0,2025,11,2025-03-04 00:00:00+00:00,W11-2025
113542.0,2025,12,2025-03-11 00:00:00+00:00,W12-2025
113542.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113542.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113542.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113542.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
113542.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113542.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113542.0,2025,19,2025-04-29 00:00:00+00:00,W19-2025
113542.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
113542.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113551.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113551.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113551.0,2025,10,2025-02-25 00:00:00+00:00,W10-2025
113551.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113551.0,2025,12,2025-03-11 00:00:00+00:00,W12-2025
113551.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113551.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113551.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113551.0,2025,18,2025-04-22 00:00:00+00:00,W18-2025
113551.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113551.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113551.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113561.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113561.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113561.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113561.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113561.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113561.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113561.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113561.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113561.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113561.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113561.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113561.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113562.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113562.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113562.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113562.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113562.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113562.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113562.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113562.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
113562.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113562.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113562.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
113562.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113565.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113565.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113565.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113565.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113565.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113565.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113565.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113565.0,2025,24,2025-06-03 00:00:00+00:00,W24-2025
113569.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113569.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113569.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113569.0,2025,11,2025-03-04 00:00:00+00:00,W11-2025
113569.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113569.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113569.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113569.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113569.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
113569.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113569.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113569.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113569.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113569.0,2025,22,2025-05-27 00:00:00+00:00,W22-2025
113578.0,2025,8,2025-02-11 00:00:00+00:00,W08-2025
113578.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113578.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113578.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113578.0,2025,12,2025-03-11 00:00:00+00:00,W12-2025
113578.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113578.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113578.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113578.0,2025,19,2025-04-29 00:00:00+00:00,W19-2025
113578.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113578.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113578.0,2025,23,2025-06-03 00:00:00+00:00,W23-2025
113578.0,2025,24,2025-06-03 00:00:00+00:00,W24-2025
113581.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113581.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113581.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113581.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113581.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113581.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113581.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113581.0,2025,17,2025-04-15 00:00:00+00:00,W17-2025
113581.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113581.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
113581.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113586.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113586.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113586.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113586.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113586.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113586.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113586.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113586.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113586.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113586.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113586.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113586.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113657.0,2025,8,2025-02-11 00:00:00+00:00,W08-2025
113657.0,2025,9,2025-02-18 00:00:00+00:00,W09-2025
113657.0,2025,10,2025-02-25 00:00:00+00:00,W10-2025
113657.0,2025,11,2025-03-04 00:00:00+00:00,W11-2025
113657.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113657.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113657.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113657.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113657.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
113657.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113699.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113699.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113699.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113699.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113699.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113699.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113699.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113699.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113699.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113699.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113699.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113699.0,2025,23,2025-06-03 00:00:00+00:00,W23-2025
113699.0,2025,24,2025-06-10 00:00:00+00:00,W24-2025
113699.0,2025,25,2025-06-10 00:00:00+00:00,W25-2025
113738.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113738.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113738.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113738.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113738.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113738.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113738.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113738.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113738.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
113738.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113744.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113744.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113744.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113744.0,2025,11,2025-03-04 00:00:00+00:00,W11-2025
113744.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113744.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113744.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113744.0,2025,18,2025-04-22 00:00:00+00:00,W18-2025
113744.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
113744.0,2025,22,2025-05-27 00:00:00+00:00,W22-2025
113759.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113759.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113759.0,2025,10,2025-02-25 00:00:00+00:00,W10-2025
113759.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113759.0,2025,12,2025-03-11 00:00:00+00:00,W12-2025
113759.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
113759.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
113759.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
113759.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113759.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
113759.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
113759.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
113759.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113759.0,2025,22,2025-05-27 00:00:00+00:00,W22-2025
113797.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113797.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
113797.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113797.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
113797.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113797.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113797.0,2025,14,2025-04-01 00:00:00+00:00,W14-2025
113797.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113797.0,2025,19,2025-04-29 00:00:00+00:00,W19-2025
113797.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113797.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
113884.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113884.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
113884.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113884.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113884.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113884.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113884.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113892.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
113892.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
113892.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
113892.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
113892.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
113892.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
113892.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
113892.0,2025,22,2025-05-27 00:00:00+00:00,W22-2025
114718.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
114718.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
114718.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
114718.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
114718.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
114718.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
114718.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
114718.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
114718.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
114718.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
114718.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
114718.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
114718.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
114718.0,2025,21,2025-05-20 00:00:00+00:00,W21-2025
114718.0,2025,22,2025-05-20 00:00:00+00:00,W22-2025
71618.0,2025,8,2025-02-11 00:00:00+00:00,W08-2025
71618.0,2025,9,2025-02-18 00:00:00+00:00,W09-2025
71618.0,2025,10,2025-02-25 00:00:00+00:00,W10-2025
71618.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
71618.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
71618.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
71618.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
71618.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
71618.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
71618.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
71618.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
71618.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
71618.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
71618.0,2025,22,2025-05-27 00:00:00+00:00,W22-2025
84191.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
84191.0,2025,9,2025-02-18 00:00:00+00:00,W09-2025
84191.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
84191.0,2025,11,2025-03-04 00:00:00+00:00,W11-2025
84191.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
84191.0,2025,13,2025-03-18 00:00:00+00:00,W13-2025
84191.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
84191.0,2025,15,2025-04-08 00:00:00+00:00,W15-2025
84191.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
84191.0,2025,17,2025-04-22 00:00:00+00:00,W17-2025
84191.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
84191.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
84191.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
84191.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
84191.0,2025,26,2025-06-17 00:00:00+00:00,W26-2025
94189.0,2025,11,2025-03-04 00:00:00+00:00,W11-2025
94189.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
94189.0,2025,16,2025-04-08 00:00:00+00:00,W16-2025
94189.0,2025,18,2025-04-22 00:00:00+00:00,W18-2025
94189.0,2025,19,2025-04-29 00:00:00+00:00,W19-2025
94189.0,2025,20,2025-05-06 00:00:00+00:00,W20-2025
94189.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
94189.0,2025,24,2025-06-03 00:00:00+00:00,W24-2025
95966.0,2025,8,2025-02-18 00:00:00+00:00,W08-2025
95966.0,2025,9,2025-02-25 00:00:00+00:00,W09-2025
95966.0,2025,10,2025-03-04 00:00:00+00:00,W10-2025
95966.0,2025,11,2025-03-11 00:00:00+00:00,W11-2025
95966.0,2025,12,2025-03-18 00:00:00+00:00,W12-2025
95966.0,2025,13,2025-03-25 00:00:00+00:00,W13-2025
95966.0,2025,14,2025-03-25 00:00:00+00:00,W14-2025
95966.0,2025,15,2025-04-01 00:00:00+00:00,W15-2025
95966.0,2025,16,2025-04-15 00:00:00+00:00,W16-2025
95966.0,2025,18,2025-04-29 00:00:00+00:00,W18-2025
95966.0,2025,19,2025-05-06 00:00:00+00:00,W19-2025
95966.0,2025,20,2025-05-13 00:00:00+00:00,W20-2025
95966.0,2025,21,2025-05-13 00:00:00+00:00,W21-2025
